target,ref,tcr_concat,tcr_concat_cov
9NMY,5W1W,64.31924882629107,0.944954128440367
9NMY,5WKF,39.436619718309856,0.944954128440367
9NMY,5WKH,39.436619718309856,0.944954128440367
9NMY,5WLG,37.91469194312796,0.9765258215962441
9NMY,5XOT,37.55868544600939,0.95
9NMY,5XOV,36.15023474178404,0.9333333333333333
9NMY,5YXN,37.55868544600939,0.9629629629629629
9NMY,5YXU,37.55868544600939,0.9629629629629629
9NMY,6AM5,67.13615023474179,0.986046511627907
9NMY,6AMU,67.13615023474179,0.986046511627907
9NMY,6AVF,30.516431924882628,0.9495412844036697
9NMY,6AVG,61.502347417840376,0.9672897196261683
9NMY,6BJ2,48.35680751173709,0.9504504504504504
9NMY,6BJ3,37.55868544600939,0.95
9NMY,6BJ8,37.55868544600939,0.95
9NMY,6D78,66.66666666666667,0.986046511627907
9NMY,6D7G,30.985915492957748,0.9417040358744395
9NMY,6DKP,66.19718309859155,0.986046511627907
9NMY,6EQA,63.38028169014085,0.9814814814814815
9NMY,6EQB,59.15492957746479,0.9814814814814815
9NMY,6G9Q,42.25352112676056,0.9815668202764977
9NMY,6L9L,29.577464788732396,0.9859154929577465
9NMY,6MTM,36.96682464454976,0.9624413145539906
9NMY,6P64,41.78403755868545,0.9590909090909091
9NMY,6Q3S,42.25352112676056,0.9409090909090909
9NMY,6R2L,39.436619718309856,0.9400921658986175
9NMY,6RP9,69.01408450704226,0.9551569506726457
9NMY,6RPA,34.27230046948357,0.9377777777777778
9NMY,6RPB,63.38028169014085,0.9539170506912442
9NMY,6RSY,35.68075117370892,0.954337899543379
9NMY,6TMO,59.15492957746479,0.9814814814814815
9NMY,6TRO,37.55868544600939,0.9594594594594594
9NMY,6UK2,41.78403755868545,0.9590909090909091
9NMY,6UK4,41.78403755868545,0.9590909090909091
9NMY,6ULN,45.070422535211264,0.9495412844036697
9NMY,6ULR,45.539906103286384,0.9452054794520548
9NMY,6UON,65.72769953051643,0.9447004608294931
9NMY,6UZ1,63.38028169014085,0.9452054794520548
9NMY,6VM7,38.028169014084504,0.9681818181818181
9NMY,6VM8,38.028169014084504,0.9681818181818181
9NMY,6VM9,62.91079812206573,0.9770642201834863
9NMY,6VMA,62.91079812206573,0.9770642201834863
9NMY,6VMC,62.91079812206573,0.9770642201834863
9NMY,6VMX,40.375586854460096,0.9681818181818181
9NMY,6VQO,53.051643192488264,0.9594594594594594
9NMY,6VRM,50.70422535211268,0.963302752293578
9NMY,6VRN,37.08920187793427,0.9419642857142857
9NMY,7BYD,37.08920187793427,0.9541284403669725
9NMY,7JWI,41.31455399061033,0.9726027397260274
9NMY,7JWJ,35.68075117370892,0.958139534883721
9NMY,7N1E,43.66197183098591,0.9590909090909091
9NMY,7N1F,67.6056338028169,0.9723502304147466
9NMY,7N6E,50.70422535211268,0.9953051643192489
9PBG,1AO7,41.0958904109589,0.9506726457399103
9PBG,1BD2,40.36697247706422,0.9506726457399103
9PBG,1FO0,31.98198198198198,0.9775784753363229
9PBG,1G6R,37.674418604651166,0.9596412556053812
9PBG,1KJ2,36.93693693693694,0.9820627802690582
9PBG,1LP9,35.61643835616438,0.9820627802690582
9PBG,1MI5,37.55656108597285,0.9730941704035875
9PBG,1MWA,37.674418604651166,0.9596412556053812
9PBG,1NAM,31.838565022421523,0.9820627802690582
9PBG,1OGA,41.904761904761905,0.9372197309417041
9PBG,1QRN,41.0958904109589,0.9506726457399103
9PBG,1QSE,41.0958904109589,0.9506726457399103
9PBG,1QSF,41.0958904109589,0.9506726457399103
9PBG,2AK4,38.46153846153846,0.9596412556053812
9PBG,2BNQ,64.54545454545455,0.9596412556053812
9PBG,2BNR,64.54545454545455,0.9596412556053812
9PBG,2CKB,37.674418604651166,0.9596412556053812
9PBG,2E7L,37.2093023255814,0.9596412556053812
9PBG,2ESV,37.5,0.9596412556053812
9PBG,2F53,62.72727272727273,0.9596412556053812
9PBG,2F54,62.72727272727273,0.9596412556053812
9PBG,2GJ6,41.0958904109589,0.9506726457399103
9PBG,2J8U,35.61643835616438,0.9820627802690582
9PBG,2JCC,35.61643835616438,0.9820627802690582
9PBG,2NX5,35.02304147465438,0.9730941704035875
9PBG,2OI9,37.2093023255814,0.9596412556053812
9PBG,2OL3,31.838565022421523,0.9820627802690582
9PBG,2P5E,60.90909090909091,0.9641255605381166
9PBG,2P5W,61.36363636363637,0.9596412556053812
9PBG,2PYE,63.18181818181818,0.9596412556053812
9PBG,2UWE,35.61643835616438,0.9820627802690582
9PBG,2VLJ,41.904761904761905,0.9372197309417041
9PBG,2VLK,41.904761904761905,0.9372197309417041
9PBG,2VLR,42.38095238095238,0.9327354260089686
9PBG,2YPL,40.375586854460096,0.9506726457399103
9PBG,3D39,41.0958904109589,0.9506726457399103
9PBG,3D3V,41.0958904109589,0.9506726457399103
9PBG,3DXA,39.63133640552996,0.9596412556053812
9PBG,3E2H,36.27906976744186,0.9596412556053812
9PBG,3E3Q,35.81395348837209,0.9596412556053812
9PBG,3FFC,41.70403587443946,0.9688888888888889
9PBG,3GSN,41.935483870967744,0.9461883408071748
9PBG,3H9S,41.0958904109589,0.9506726457399103
9PBG,3HG1,37.96296296296296,0.9641255605381166
9PBG,3KPR,37.55656108597285,0.9730941704035875
9PBG,3KPS,37.55656108597285,0.9730941704035875
9PBG,3KXF,38.46153846153846,0.9596412556053812
9PBG,3MV7,71.22641509433963,0.9506726457399103
9PBG,3MV8,70.75471698113208,0.9506726457399103
9PBG,3MV9,70.75471698113208,0.9506726457399103
9PBG,3O4L,36.27906976744186,0.9282511210762332
9PBG,3PQY,37.08920187793427,0.9506726457399103
9PBG,3PWP,41.0958904109589,0.9506726457399103
9PBG,3QDG,41.395348837209305,0.9596412556053812
9PBG,3QDJ,41.395348837209305,0.9596412556053812
9PBG,3QDM,36.492890995260666,0.9417040358744395
9PBG,3QEQ,36.492890995260666,0.9417040358744395
9PBG,3QFJ,41.0958904109589,0.9506726457399103
9PBG,3RGV,34.41860465116279,0.9641255605381166
9PBG,3SJV,42.45283018867924,0.9461883408071748
9PBG,3TF7,,0.0
9PBG,3TFK,36.69724770642202,0.9730941704035875
9PBG,3TJH,36.69724770642202,0.9730941704035875
9PBG,3TPU,36.69724770642202,0.9730941704035875
9PBG,3UTS,45.90909090909091,0.9775784753363229
9PBG,3UTT,45.90909090909091,0.9775784753363229
9PBG,3VXM,40.80717488789238,0.9866071428571429
9PBG,3VXR,67.43119266055047,0.9730941704035875
9PBG,3VXS,67.43119266055047,0.9730941704035875
9PBG,3VXU,41.666666666666664,0.9596412556053812
9PBG,3W0W,41.666666666666664,0.9596412556053812
9PBG,4EUP,39.63133640552996,0.9730941704035875
9PBG,4FTV,41.55251141552512,0.9506726457399103
9PBG,4G8G,37.83783783783784,0.9551569506726457
9PBG,4G9F,37.83783783783784,0.9551569506726457
9PBG,4JFD,36.111111111111114,0.9641255605381166
9PBG,4JFE,36.111111111111114,0.9641255605381166
9PBG,4JFF,36.111111111111114,0.9641255605381166
9PBG,4JRX,37.61467889908257,0.9461883408071748
9PBG,4JRY,54.83870967741935,0.9730941704035875
9PBG,4L3E,40.93023255813954,0.9596412556053812
9PBG,4MJI,48.58490566037736,0.9417040358744395
9PBG,4MNQ,39.523809523809526,0.9192825112107623
9PBG,4MS8,36.69724770642202,0.9730941704035875
9PBG,4MVB,36.69724770642202,0.9730941704035875
9PBG,4MXQ,36.69724770642202,0.9730941704035875
9PBG,4N0C,36.69724770642202,0.9730941704035875
9PBG,4N5E,36.69724770642202,0.9730941704035875
9PBG,4NHU,36.74418604651163,0.9596412556053812
9PBG,4PRH,71.22641509433963,0.9506726457399103
9PBG,4PRI,71.22641509433963,0.9506726457399103
9PBG,4PRP,71.22641509433963,0.9506726457399103
9PBG,4QOK,37.96296296296296,0.9641255605381166
9PBG,4QRP,35.15981735159817,0.9775784753363229
9PBG,4QRR,48.4304932735426,0.9867256637168141
9PBG,5BRZ,74.88584474885845,0.9775784753363229
9PBG,5BS0,74.88584474885845,0.9775784753363229
9PBG,5C07,45.90909090909091,0.9775784753363229
9PBG,5C08,45.90909090909091,0.9775784753363229
9PBG,5C09,45.90909090909091,0.9775784753363229
9PBG,5C0A,45.90909090909091,0.9775784753363229
9PBG,5C0B,45.90909090909091,0.9775784753363229
9PBG,5C0C,45.90909090909091,0.9775784753363229
9PBG,5D2L,44.70046082949309,0.968609865470852
9PBG,5D2N,36.073059360730596,0.9596412556053812
9PBG,5E6I,36.91588785046729,0.9551569506726457
9PBG,5E9D,40.182648401826484,0.9506726457399103
9PBG,5EU6,71.36363636363636,0.9775784753363229
9PBG,5EUO,40.825688073394495,0.9775784753363229
9PBG,5HHM,41.904761904761905,0.9372197309417041
9PBG,5HHO,41.904761904761905,0.9372197309417041
9PBG,5HYJ,45.90909090909091,0.9775784753363229
9PBG,5ISZ,40.27777777777778,0.968609865470852
9PBG,5IVX,38.53211009174312,0.9775784753363229
9PBG,5JHD,35.585585585585584,0.9820627802690582
9PBG,5JZI,37.03703703703704,0.9461883408071748
9PBG,5M00,40.55299539170507,0.9730941704035875
9PBG,5M01,40.55299539170507,0.9730941704035875
9PBG,5M02,40.55299539170507,0.9730941704035875
9PBG,5MEN,41.42857142857143,0.9147982062780269
9PBG,5NHT,39.63133640552996,0.9730941704035875
9PBG,5NME,53.7037037037037,0.968609865470852
9PBG,5NMF,53.7037037037037,0.968609865470852
9PBG,5NMG,53.7037037037037,0.968609865470852
9PBG,5NQK,39.63133640552996,0.9730941704035875
9PBG,5SWS,39.908256880733944,0.9775784753363229
9PBG,5SWZ,40.63926940639269,0.9820627802690582
9PBG,5TEZ,36.81818181818182,0.9865470852017937
9PBG,5TIL,40.55299539170507,0.9730941704035875
9PBG,5TJE,40.55299539170507,0.9730941704035875
9PBG,5W1V,64.6788990825688,0.9641255605381166
9PBG,5W1W,64.6788990825688,0.9641255605381166
9PBG,5WKF,38.53211009174312,0.9730941704035875
9PBG,5WKH,38.99082568807339,0.9730941704035875
9PBG,5WLG,40.758293838862556,0.9461883408071748
9PBG,5XOT,36.81818181818182,0.9730941704035875
9PBG,5XOV,33.63228699551569,0.9866666666666667
9PBG,5YXN,37.03703703703704,0.9461883408071748
9PBG,5YXU,36.111111111111114,0.9461883408071748
9PBG,6AM5,41.395348837209305,0.9596412556053812
9PBG,6AMU,41.395348837209305,0.9596412556053812
9PBG,6AVF,33.027522935779814,0.968609865470852
9PBG,6AVG,60.74766355140187,0.9551569506726457
9PBG,6BJ2,50.450450450450454,0.9865470852017937
9PBG,6BJ3,36.81818181818182,0.9730941704035875
9PBG,6BJ8,36.81818181818182,0.9730941704035875
9PBG,6D78,40.93023255813954,0.9596412556053812
9PBG,6D7G,29.59641255605381,0.9775784753363229
9PBG,6DKP,40.93023255813954,0.9596412556053812
9PBG,6EQA,37.96296296296296,0.9641255605381166
9PBG,6EQB,36.111111111111114,0.9641255605381166
9PBG,6G9Q,40.55299539170507,0.9730941704035875
9PBG,6L9L,36.61971830985915,0.9506726457399103
9PBG,6MTM,37.44075829383886,0.9461883408071748
9PBG,6P64,44.09090909090909,0.968609865470852
9PBG,6Q3S,64.54545454545455,0.9596412556053812
9PBG,6R2L,42.3963133640553,0.9506726457399103
9PBG,6RP9,43.946188340807176,0.9730941704035875
9PBG,6RPA,39.01345291479821,0.9822222222222222
9PBG,6RPB,41.935483870967744,0.9461883408071748
9PBG,6RSY,39.269406392694066,0.9596412556053812
9PBG,6TMO,36.111111111111114,0.9641255605381166
9PBG,6TRO,39.63963963963964,0.9865470852017937
9PBG,6UK2,44.09090909090909,0.968609865470852
9PBG,6UK4,44.09090909090909,0.968609865470852
9PBG,6ULN,46.788990825688074,0.9596412556053812
9PBG,6ULR,46.118721461187214,0.968609865470852
9PBG,6UON,41.474654377880185,0.9282511210762332
9PBG,6UZ1,40.63926940639269,0.9506726457399103
9PBG,6VM7,36.36363636363637,0.9775784753363229
9PBG,6VM8,36.36363636363637,0.9775784753363229
9PBG,6VM9,41.74311926605505,0.9641255605381166
9PBG,6VMA,41.74311926605505,0.9641255605381166
9PBG,6VMC,41.74311926605505,0.9641255605381166
9PBG,6VMX,38.63636363636363,0.9775784753363229
9PBG,6VQO,43.24324324324324,0.9865470852017937
9PBG,6VRM,42.20183486238532,0.9596412556053812
9PBG,6VRN,39.91031390134529,0.9821428571428571
9PBG,7BYD,37.15596330275229,0.9641255605381166
9PBG,7JWI,40.63926940639269,0.9820627802690582
9PBG,7JWJ,37.2093023255814,0.9461883408071748
9PBG,7N1E,41.36363636363637,0.9775784753363229
9PBG,7N1F,44.70046082949309,0.9506726457399103
9PBG,7N6E,37.08920187793427,0.9551569506726457
9PBH,1AO7,41.0958904109589,0.9506726457399103
9PBH,1BD2,40.36697247706422,0.9506726457399103
9PBH,1FO0,31.98198198198198,0.9775784753363229
9PBH,1G6R,37.674418604651166,0.9596412556053812
9PBH,1KJ2,36.93693693693694,0.9820627802690582
9PBH,1LP9,35.61643835616438,0.9820627802690582
9PBH,1MI5,37.55656108597285,0.9730941704035875
9PBH,1MWA,37.674418604651166,0.9596412556053812
9PBH,1NAM,31.838565022421523,0.9820627802690582
9PBH,1OGA,41.904761904761905,0.9372197309417041
9PBH,1QRN,41.0958904109589,0.9506726457399103
9PBH,1QSE,41.0958904109589,0.9506726457399103
9PBH,1QSF,41.0958904109589,0.9506726457399103
9PBH,2AK4,38.46153846153846,0.9596412556053812
9PBH,2BNQ,64.54545454545455,0.9596412556053812
9PBH,2BNR,64.54545454545455,0.9596412556053812
9PBH,2CKB,37.674418604651166,0.9596412556053812
9PBH,2E7L,37.2093023255814,0.9596412556053812
9PBH,2ESV,37.5,0.9596412556053812
9PBH,2F53,62.72727272727273,0.9596412556053812
9PBH,2F54,62.72727272727273,0.9596412556053812
9PBH,2GJ6,41.0958904109589,0.9506726457399103
9PBH,2J8U,35.61643835616438,0.9820627802690582
9PBH,2JCC,35.61643835616438,0.9820627802690582
9PBH,2NX5,35.02304147465438,0.9730941704035875
9PBH,2OI9,37.2093023255814,0.9596412556053812
9PBH,2OL3,31.838565022421523,0.9820627802690582
9PBH,2P5E,60.90909090909091,0.9641255605381166
9PBH,2P5W,61.36363636363637,0.9596412556053812
9PBH,2PYE,63.18181818181818,0.9596412556053812
9PBH,2UWE,35.61643835616438,0.9820627802690582
9PBH,2VLJ,41.904761904761905,0.9372197309417041
9PBH,2VLK,41.904761904761905,0.9372197309417041
9PBH,2VLR,42.38095238095238,0.9327354260089686
9PBH,2YPL,40.375586854460096,0.9506726457399103
9PBH,3D39,41.0958904109589,0.9506726457399103
9PBH,3D3V,41.0958904109589,0.9506726457399103
9PBH,3DXA,39.63133640552996,0.9596412556053812
9PBH,3E2H,36.27906976744186,0.9596412556053812
9PBH,3E3Q,35.81395348837209,0.9596412556053812
9PBH,3FFC,41.70403587443946,0.9688888888888889
9PBH,3GSN,41.935483870967744,0.9461883408071748
9PBH,3H9S,41.0958904109589,0.9506726457399103
9PBH,3HG1,37.96296296296296,0.9641255605381166
9PBH,3KPR,37.55656108597285,0.9730941704035875
9PBH,3KPS,37.55656108597285,0.9730941704035875
9PBH,3KXF,38.46153846153846,0.9596412556053812
9PBH,3MV7,71.22641509433963,0.9506726457399103
9PBH,3MV8,70.75471698113208,0.9506726457399103
9PBH,3MV9,70.75471698113208,0.9506726457399103
9PBH,3O4L,36.27906976744186,0.9282511210762332
9PBH,3PQY,37.08920187793427,0.9506726457399103
9PBH,3PWP,41.0958904109589,0.9506726457399103
9PBH,3QDG,41.395348837209305,0.9596412556053812
9PBH,3QDJ,41.395348837209305,0.9596412556053812
9PBH,3QDM,36.492890995260666,0.9417040358744395
9PBH,3QEQ,36.492890995260666,0.9417040358744395
9PBH,3QFJ,41.0958904109589,0.9506726457399103
9PBH,3RGV,34.41860465116279,0.9641255605381166
9PBH,3SJV,42.45283018867924,0.9461883408071748
9PBH,3TF7,,0.0
9PBH,3TFK,36.69724770642202,0.9730941704035875
9PBH,3TJH,36.69724770642202,0.9730941704035875
9PBH,3TPU,36.69724770642202,0.9730941704035875
9PBH,3UTS,45.90909090909091,0.9775784753363229
9PBH,3UTT,45.90909090909091,0.9775784753363229
9PBH,3VXM,40.80717488789238,0.9866071428571429
9PBH,3VXR,67.43119266055047,0.9730941704035875
9PBH,3VXS,67.43119266055047,0.9730941704035875
9PBH,3VXU,41.666666666666664,0.9596412556053812
9PBH,3W0W,41.666666666666664,0.9596412556053812
9PBH,4EUP,39.63133640552996,0.9730941704035875
9PBH,4FTV,41.55251141552512,0.9506726457399103
9PBH,4G8G,37.83783783783784,0.9551569506726457
9PBH,4G9F,37.83783783783784,0.9551569506726457
9PBH,4JFD,36.111111111111114,0.9641255605381166
9PBH,4JFE,36.111111111111114,0.9641255605381166
9PBH,4JFF,36.111111111111114,0.9641255605381166
9PBH,4JRX,37.61467889908257,0.9461883408071748
9PBH,4JRY,54.83870967741935,0.9730941704035875
9PBH,4L3E,40.93023255813954,0.9596412556053812
9PBH,4MJI,48.58490566037736,0.9417040358744395
9PBH,4MNQ,39.523809523809526,0.9192825112107623
9PBH,4MS8,36.69724770642202,0.9730941704035875
9PBH,4MVB,36.69724770642202,0.9730941704035875
9PBH,4MXQ,36.69724770642202,0.9730941704035875
9PBH,4N0C,36.69724770642202,0.9730941704035875
9PBH,4N5E,36.69724770642202,0.9730941704035875
9PBH,4NHU,36.74418604651163,0.9596412556053812
9PBH,4PRH,71.22641509433963,0.9506726457399103
9PBH,4PRI,71.22641509433963,0.9506726457399103
9PBH,4PRP,71.22641509433963,0.9506726457399103
9PBH,4QOK,37.96296296296296,0.9641255605381166
9PBH,4QRP,35.15981735159817,0.9775784753363229
9PBH,4QRR,48.4304932735426,0.9867256637168141
9PBH,5BRZ,74.88584474885845,0.9775784753363229
9PBH,5BS0,74.88584474885845,0.9775784753363229
9PBH,5C07,45.90909090909091,0.9775784753363229
9PBH,5C08,45.90909090909091,0.9775784753363229
9PBH,5C09,45.90909090909091,0.9775784753363229
9PBH,5C0A,45.90909090909091,0.9775784753363229
9PBH,5C0B,45.90909090909091,0.9775784753363229
9PBH,5C0C,45.90909090909091,0.9775784753363229
9PBH,5D2L,44.70046082949309,0.968609865470852
9PBH,5D2N,36.073059360730596,0.9596412556053812
9PBH,5E6I,36.91588785046729,0.9551569506726457
9PBH,5E9D,40.182648401826484,0.9506726457399103
9PBH,5EU6,71.36363636363636,0.9775784753363229
9PBH,5EUO,40.825688073394495,0.9775784753363229
9PBH,5HHM,41.904761904761905,0.9372197309417041
9PBH,5HHO,41.904761904761905,0.9372197309417041
9PBH,5HYJ,45.90909090909091,0.9775784753363229
9PBH,5ISZ,40.27777777777778,0.968609865470852
9PBH,5IVX,38.53211009174312,0.9775784753363229
9PBH,5JHD,35.585585585585584,0.9820627802690582
9PBH,5JZI,37.03703703703704,0.9461883408071748
9PBH,5M00,40.55299539170507,0.9730941704035875
9PBH,5M01,40.55299539170507,0.9730941704035875
9PBH,5M02,40.55299539170507,0.9730941704035875
9PBH,5MEN,41.42857142857143,0.9147982062780269
9PBH,5NHT,39.63133640552996,0.9730941704035875
9PBH,5NME,53.7037037037037,0.968609865470852
9PBH,5NMF,53.7037037037037,0.968609865470852
9PBH,5NMG,53.7037037037037,0.968609865470852
9PBH,5NQK,39.63133640552996,0.9730941704035875
9PBH,5SWS,39.908256880733944,0.9775784753363229
9PBH,5SWZ,40.63926940639269,0.9820627802690582
9PBH,5TEZ,36.81818181818182,0.9865470852017937
9PBH,5TIL,40.55299539170507,0.9730941704035875
9PBH,5TJE,40.55299539170507,0.9730941704035875
9PBH,5W1V,64.6788990825688,0.9641255605381166
9PBH,5W1W,64.6788990825688,0.9641255605381166
9PBH,5WKF,38.53211009174312,0.9730941704035875
9PBH,5WKH,38.99082568807339,0.9730941704035875
9PBH,5WLG,40.758293838862556,0.9461883408071748
9PBH,5XOT,36.81818181818182,0.9730941704035875
9PBH,5XOV,33.63228699551569,0.9866666666666667
9PBH,5YXN,37.03703703703704,0.9461883408071748
9PBH,5YXU,36.111111111111114,0.9461883408071748
9PBH,6AM5,41.395348837209305,0.9596412556053812
9PBH,6AMU,41.395348837209305,0.9596412556053812
9PBH,6AVF,33.027522935779814,0.968609865470852
9PBH,6AVG,60.74766355140187,0.9551569506726457
9PBH,6BJ2,50.450450450450454,0.9865470852017937
9PBH,6BJ3,36.81818181818182,0.9730941704035875
9PBH,6BJ8,36.81818181818182,0.9730941704035875
9PBH,6D78,40.93023255813954,0.9596412556053812
9PBH,6D7G,29.59641255605381,0.9775784753363229
9PBH,6DKP,40.93023255813954,0.9596412556053812
9PBH,6EQA,37.96296296296296,0.9641255605381166
9PBH,6EQB,36.111111111111114,0.9641255605381166
9PBH,6G9Q,40.55299539170507,0.9730941704035875
9PBH,6L9L,36.61971830985915,0.9506726457399103
9PBH,6MTM,37.44075829383886,0.9461883408071748
9PBH,6P64,44.09090909090909,0.968609865470852
9PBH,6Q3S,64.54545454545455,0.9596412556053812
9PBH,6R2L,42.3963133640553,0.9506726457399103
9PBH,6RP9,43.946188340807176,0.9730941704035875
9PBH,6RPA,39.01345291479821,0.9822222222222222
9PBH,6RPB,41.935483870967744,0.9461883408071748
9PBH,6RSY,39.269406392694066,0.9596412556053812
9PBH,6TMO,36.111111111111114,0.9641255605381166
9PBH,6TRO,39.63963963963964,0.9865470852017937
9PBH,6UK2,44.09090909090909,0.968609865470852
9PBH,6UK4,44.09090909090909,0.968609865470852
9PBH,6ULN,46.788990825688074,0.9596412556053812
9PBH,6ULR,46.118721461187214,0.968609865470852
9PBH,6UON,41.474654377880185,0.9282511210762332
9PBH,6UZ1,40.63926940639269,0.9506726457399103
9PBH,6VM7,36.36363636363637,0.9775784753363229
9PBH,6VM8,36.36363636363637,0.9775784753363229
9PBH,6VM9,41.74311926605505,0.9641255605381166
9PBH,6VMA,41.74311926605505,0.9641255605381166
9PBH,6VMC,41.74311926605505,0.9641255605381166
9PBH,6VMX,38.63636363636363,0.9775784753363229
9PBH,6VQO,43.24324324324324,0.9865470852017937
9PBH,6VRM,42.20183486238532,0.9596412556053812
9PBH,6VRN,39.91031390134529,0.9821428571428571
9PBH,7BYD,37.15596330275229,0.9641255605381166
9PBH,7JWI,40.63926940639269,0.9820627802690582
9PBH,7JWJ,37.2093023255814,0.9461883408071748
9PBH,7N1E,41.36363636363637,0.9775784753363229
9PBH,7N1F,44.70046082949309,0.9506726457399103
9PBH,7N6E,37.08920187793427,0.9551569506726457
9YW4,1AO7,65.11627906976744,0.9726027397260274
9YW4,1BD2,68.83720930232558,0.981651376146789
9YW4,1FO0,35.348837209302324,0.9324324324324325
9YW4,1G6R,47.44186046511628,0.9767441860465116
9YW4,1KJ2,41.86046511627907,0.9594594594594594
9YW4,1LP9,45.58139534883721,0.9726027397260274
9YW4,1MI5,33.02325581395349,0.9502262443438914
9YW4,1MWA,47.44186046511628,0.9767441860465116
9YW4,1NAM,35.348837209302324,0.9327354260089686
9YW4,1OGA,49.523809523809526,0.9674418604651163
9YW4,1QRN,65.11627906976744,0.9726027397260274
9YW4,1QSE,65.11627906976744,0.9726027397260274
9YW4,1QSF,65.11627906976744,0.9726027397260274
9YW4,2AK4,60.0,0.9411764705882353
9YW4,2BNQ,62.325581395348834,0.9727272727272728
9YW4,2BNR,62.325581395348834,0.9727272727272728
9YW4,2CKB,47.44186046511628,0.9767441860465116
9YW4,2E7L,46.97674418604651,0.9767441860465116
9YW4,2ESV,34.883720930232556,0.9675925925925926
9YW4,2F53,60.46511627906977,0.9727272727272728
9YW4,2F54,61.86046511627907,0.9727272727272728
9YW4,2GJ6,65.11627906976744,0.9726027397260274
9YW4,2J8U,45.58139534883721,0.9726027397260274
9YW4,2JCC,45.58139534883721,0.9726027397260274
9YW4,2NX5,46.51162790697674,0.9815668202764977
9YW4,2OI9,46.51162790697674,0.9767441860465116
9YW4,2OL3,35.348837209302324,0.9327354260089686
9YW4,2P5E,58.604651162790695,0.9727272727272728
9YW4,2P5W,59.06976744186046,0.9727272727272728
9YW4,2PYE,60.46511627906977,0.9727272727272728
9YW4,2UWE,45.58139534883721,0.9726027397260274
9YW4,2VLJ,49.523809523809526,0.9674418604651163
9YW4,2VLK,49.523809523809526,0.9674418604651163
9YW4,2VLR,49.04761904761905,0.9674418604651163
9YW4,2YPL,70.4225352112676,0.9767441860465116
9YW4,3D39,65.11627906976744,0.9726027397260274
9YW4,3D3V,65.11627906976744,0.9726027397260274
9YW4,3DXA,32.55813953488372,0.9769585253456221
9YW4,3E2H,46.51162790697674,0.9767441860465116
9YW4,3E3Q,46.51162790697674,0.9767441860465116
9YW4,3FFC,36.74418604651163,0.9422222222222222
9YW4,3GSN,58.604651162790695,0.9815668202764977
9YW4,3H9S,65.11627906976744,0.9726027397260274
9YW4,3HG1,41.86046511627907,0.9768518518518519
9YW4,3KPR,33.02325581395349,0.9502262443438914
9YW4,3KPS,33.02325581395349,0.9502262443438914
9YW4,3KXF,60.0,0.9411764705882353
9YW4,3MV7,39.62264150943396,0.9488372093023256
9YW4,3MV8,39.62264150943396,0.9488372093023256
9YW4,3MV9,39.62264150943396,0.9488372093023256
9YW4,3O4L,59.06976744186046,0.9813953488372092
9YW4,3PQY,43.66197183098591,0.9488372093023256
9YW4,3PWP,65.11627906976744,0.9726027397260274
9YW4,3QDG,56.74418604651163,0.9813953488372092
9YW4,3QDJ,56.74418604651163,0.9813953488372092
9YW4,3QDM,48.81516587677725,0.9720930232558139
9YW4,3QEQ,48.81516587677725,0.9720930232558139
9YW4,3QFJ,65.11627906976744,0.9726027397260274
9YW4,3RGV,44.651162790697676,0.9813953488372092
9YW4,3SJV,57.075471698113205,0.958139534883721
9YW4,3TF7,,0.0
9YW4,3TFK,48.372093023255815,0.9678899082568807
9YW4,3TJH,48.372093023255815,0.9678899082568807
9YW4,3TPU,48.372093023255815,0.9678899082568807
9YW4,3UTS,40.0,0.9727272727272728
9YW4,3UTT,40.0,0.9727272727272728
9YW4,3VXM,36.27906976744186,0.9553571428571429
9YW4,3VXR,37.674418604651166,0.9770642201834863
9YW4,3VXS,37.674418604651166,0.9770642201834863
9YW4,3VXU,53.02325581395349,0.9722222222222222
9YW4,3W0W,53.02325581395349,0.9722222222222222
9YW4,4EUP,48.83720930232558,0.9815668202764977
9YW4,4FTV,65.11627906976744,0.9771689497716894
9YW4,4G8G,59.06976744186046,0.9504504504504504
9YW4,4G9F,59.06976744186046,0.9504504504504504
9YW4,4JFD,38.13953488372093,0.9768518518518519
9YW4,4JFE,38.13953488372093,0.9768518518518519
9YW4,4JFF,38.13953488372093,0.9768518518518519
9YW4,4JRX,57.674418604651166,0.944954128440367
9YW4,4JRY,39.06976744186046,0.9815668202764977
9YW4,4L3E,56.27906976744186,0.9813953488372092
9YW4,4MJI,36.320754716981135,0.9813953488372092
9YW4,4MNQ,59.04761904761905,0.9674418604651163
9YW4,4MS8,48.372093023255815,0.9678899082568807
9YW4,4MVB,48.372093023255815,0.9678899082568807
9YW4,4MXQ,48.372093023255815,0.9678899082568807
9YW4,4N0C,48.372093023255815,0.9678899082568807
9YW4,4N5E,48.372093023255815,0.9678899082568807
9YW4,4NHU,47.44186046511628,0.9767441860465116
9YW4,4PRH,39.62264150943396,0.9488372093023256
9YW4,4PRI,39.62264150943396,0.9488372093023256
9YW4,4PRP,39.62264150943396,0.9488372093023256
9YW4,4QOK,41.86046511627907,0.9768518518518519
9YW4,4QRP,35.81395348837209,0.9406392694063926
9YW4,4QRR,40.46511627906977,0.9292035398230089
9YW4,5BRZ,42.325581395348834,0.958904109589041
9YW4,5BS0,42.325581395348834,0.958904109589041
9YW4,5C07,40.0,0.9727272727272728
9YW4,5C08,40.0,0.9727272727272728
9YW4,5C09,40.0,0.9727272727272728
